"gene_name" "rank"
"L3MBTL4" "L3MBTL4" 0.218280404304259
"AC132812.1" "AC132812.1" 0.218254263636951
"ACSL1" "ACSL1" 0.218153936651334
"PHAF1" "PHAF1" 0.217912502461302
"LRRC59" "LRRC59" 0.217867518437469
"DBF4B" "DBF4B" 0.217739346547008
"PHF21A" "PHF21A" -0.217700415838729
"LINC02757" "LINC02757" 0.217652385294384
"GFUS" "GFUS" 0.217573094425413
"PPIL6" "PPIL6" -0.217515373394918
"ATMIN" "ATMIN" -0.21733742635866
"SUFU" "SUFU" 0.217122546837273
"CA12" "CA12" 0.216959225645794
"TRIM3" "TRIM3" 0.21694578057562
"CTSZ" "CTSZ" -0.216795207388297
"PRRC2A" "PRRC2A" 0.216723192721981
"EIF4A2" "EIF4A2" 0.216613404904982
"AC009022.1" "AC009022.1" 0.216532286096995
"ANKRD29" "ANKRD29" -0.216514974629077
"CACUL1" "CACUL1" 0.21646404127204
"NF1" "NF1" -0.216438543454607
"SP3" "SP3" -0.216388920499068
"TMEM41B" "TMEM41B" -0.216325848343508
"PIM1" "PIM1" -0.216307351555616
"CHAC2" "CHAC2" 0.216189770294886
"WAC" "WAC" -0.216052546121251
"ASB8" "ASB8" -0.215891927622016
"RPL30" "RPL30" -0.215696675589663
"AC010186.2" "AC010186.2" -0.215595079526998
"ITGAE" "ITGAE" -0.21552125180847
"EIF3K" "EIF3K" 0.215458774495026
"OPA3" "OPA3" 0.215398697618978
"RACGAP1" "RACGAP1" 0.215393506757576
"INSIG1" "INSIG1" 0.215344065719571
"RNF24" "RNF24" 0.215136671425837
"MYG1-AS1" "MYG1-AS1" 0.21510912253306
"MTMR9" "MTMR9" -0.215070919710647
"EVA1C" "EVA1C" 0.215060086110607
"C22orf23" "C22orf23" -0.214985576066955
"GRAMD1B" "GRAMD1B" 0.214979240821332
"SAE1" "SAE1" -0.214839104558084
"MARCKS" "MARCKS" -0.214712863416429
"C1RL-AS1" "C1RL-AS1" 0.21466433991724
"GLS" "GLS" -0.21458553002204
"B3GLCT" "B3GLCT" 0.214512148690029
"VPS41" "VPS41" -0.214455501622412
"ROCK2" "ROCK2" -0.214399197805483
"ENO1" "ENO1" 0.21439263766664
"LRRC37B" "LRRC37B" 0.214303342173459
"NDUFB11" "NDUFB11" -0.214235561778839
"TMEM86A" "TMEM86A" 0.214231957608189
"ARHGAP10" "ARHGAP10" -0.214190194014483
"MED31" "MED31" -0.213860776134535
"YKT6" "YKT6" 0.213834765635218
"PRSS30P" "PRSS30P" 0.213826983321608
"PSMD6-AS2" "PSMD6-AS2" 0.213763848090993
"MOB3B" "MOB3B" 0.213623198529414
"CLTCL1" "CLTCL1" -0.21361528163105
"ZNF630" "ZNF630" 0.213603086694101
"SNRPN" "SNRPN" 0.213598226363816
"TSC22D2" "TSC22D2" -0.213589309349179
"FAM234B" "FAM234B" 0.213578085863933
"MIPEP" "MIPEP" -0.21346802345102
"LFNG" "LFNG" 0.213444611658015
"IL7" "IL7" 0.213419213795645
"FLRT2" "FLRT2" -0.213390097545633
"AC120114.3" "AC120114.3" 0.213322491979823
"GALT" "GALT" 0.213302339659825
"CEP95" "CEP95" 0.213089872273431
"STAG3L3" "STAG3L3" 0.213016644999234
"AC107959.1" "AC107959.1" 0.212997853300332
"ETV5" "ETV5" -0.212966991135996
"LINC02244" "LINC02244" 0.212966884045017
"ZNF519" "ZNF519" -0.212944622762915
"AP1G2-AS1" "AP1G2-AS1" 0.212903209608608
"SGMS1" "SGMS1" -0.212841521267776
"TRAPPC14" "TRAPPC14" 0.212804529847108
"ANKRD50" "ANKRD50" -0.212779574883299
"NUDT17" "NUDT17" 0.212760871321149
"ENOX2" "ENOX2" -0.212727774496093
"AC008738.3" "AC008738.3" -0.212629008781011
"CARD19" "CARD19" -0.212442469788126
"ZNF596" "ZNF596" -0.212432528705845
"SERPINB6" "SERPINB6" -0.212333602537802
"C2orf92" "C2orf92" 0.212295566665521
"TNFRSF18" "TNFRSF18" -0.212272263235637
"TMEM44" "TMEM44" 0.212244758313477
"WDFY4" "WDFY4" -0.212170110085998
"PGM1" "PGM1" -0.212131685730155
"P2RX5-TAX1BP3" "P2RX5-TAX1BP3" 0.211715418380469
"CCDC17" "CCDC17" 0.211495825868146
"MRPL9" "MRPL9" -0.211495606358101
"CHST7" "CHST7" -0.211483376748109
"LONRF3" "LONRF3" 0.211457531278578
"ADSL" "ADSL" -0.211306326417982
"TTN" "TTN" 0.211244447205185
"ZNRF1" "ZNRF1" -0.211123323615286
"PTX3" "PTX3" 0.211106276903177
"AC009060.1" "AC009060.1" -0.211041998285298
"THRIL" "THRIL" -0.21097713994627
"TBXAS1" "TBXAS1" -0.21094180383307
"F8" "F8" 0.210909738021324
"LAMB1" "LAMB1" 0.210843274620561
"EMC1" "EMC1" -0.210751301970808
"GVQW3" "GVQW3" 0.21067399556728
"RGPD2" "RGPD2" 0.210642429397096
"AATK" "AATK" 0.210640311447318
"RPL22L1" "RPL22L1" -0.210634653367524
"TSEN15" "TSEN15" -0.210626852360885
"POLL" "POLL" 0.210457291343777
"UBE2K" "UBE2K" -0.210376514755177
"AC067752.1" "AC067752.1" 0.210341128515558
"ISCU" "ISCU" -0.210337276215247
"EFCAB7" "EFCAB7" -0.210185189694275
"MAP3K21" "MAP3K21" 0.210175685121296
"FAM189B" "FAM189B" -0.210039976521826
"ORMDL2" "ORMDL2" 0.209952750697309
"RABIF" "RABIF" -0.209935870323127
"ZBTB42" "ZBTB42" 0.209931985514881
"YPEL4" "YPEL4" -0.209931287699389
"AC135050.2" "AC135050.2" 0.209840502394462
"SLC31A2" "SLC31A2" -0.209760869872768
"UQCR10" "UQCR10" 0.209695909977334
"PHF8" "PHF8" 0.209521248904973
"ERV3-1" "ERV3-1" 0.209411221254184
"MTHFD2L" "MTHFD2L" 0.209305005743848
"PRKAB1" "PRKAB1" -0.20929713572245
"NICN1" "NICN1" -0.20924390247332
"SNX1" "SNX1" 0.209240501859528
"ZNRF2P1" "ZNRF2P1" 0.209193495329071
"RNF135" "RNF135" -0.209159764976632
"CARD8" "CARD8" 0.209080476359613
"CEMIP" "CEMIP" 0.209063159846277
"RPUSD2" "RPUSD2" 0.208937278842078
"RNF170" "RNF170" -0.208856450384383
"RPS24" "RPS24" -0.208803592173065
"RORA" "RORA" 0.208725372073183
"PRDM2" "PRDM2" -0.20871347724951
"RASAL3" "RASAL3" -0.208581390000264
"BAG3" "BAG3" 0.208483517609411
"TIMM8A" "TIMM8A" 0.20845569025852
"ZSWIM8-AS1" "ZSWIM8-AS1" 0.208396988660459
"DGAT2" "DGAT2" 0.208383376230606
"ISYNA1" "ISYNA1" -0.20834558229015
"ZNF780A" "ZNF780A" 0.2082208191378
"ANKRD40" "ANKRD40" 0.208100442904114
"ZNF747" "ZNF747" -0.208051731008079
"KLHL6" "KLHL6" 0.207992294733138
"CMKLR1" "CMKLR1" -0.20772088116035
"IDH3A" "IDH3A" 0.207695069964522
"PDK3" "PDK3" -0.207678445496402
"RELCH" "RELCH" -0.207636720641923
"MTRF1" "MTRF1" -0.207439829196112
"JTB" "JTB" 0.207290939307519
"PPT2-EGFL8" "PPT2-EGFL8" 0.207202188058931
"AC091057.1" "AC091057.1" -0.206973852353249
"SHISA5" "SHISA5" 0.206861431368733
"LYN" "LYN" 0.206830077060679
"C6orf226" "C6orf226" 0.206755657503425
"ZNF792" "ZNF792" 0.206602066598183
"SLC51A" "SLC51A" -0.206533202192699
"MANEA" "MANEA" -0.206518149080721
"RPRD1B" "RPRD1B" 0.206414223360088
"COL22A1" "COL22A1" -0.206395701092359
"TFEB" "TFEB" 0.206320923304306
"PAG1" "PAG1" 0.206291089196139
"LINC00900" "LINC00900" -0.206169735523862
"SOX12" "SOX12" -0.206146256488681
"CLCF1" "CLCF1" -0.206122584189179
"HK2" "HK2" 0.2057920890837
"UBAP2" "UBAP2" -0.205699186483662
"UMPS" "UMPS" 0.205440821226281
"INO80" "INO80" -0.205434822130114
"PRPF38B" "PRPF38B" -0.205397850448522
"MCTS1" "MCTS1" -0.205099171345246
"PAXBP1-AS1" "PAXBP1-AS1" 0.205073011404669
"MIR223HG" "MIR223HG" -0.204979729968915
"RO60" "RO60" -0.204920855773402
"PPOX" "PPOX" 0.204908263259273
"SLC6A16" "SLC6A16" -0.204874808598023
"SNHG11" "SNHG11" 0.204871784127477
"DCAF15" "DCAF15" 0.204818750343708
"SH3BP5-AS1" "SH3BP5-AS1" -0.204711529466877
"SFR1" "SFR1" 0.204703872520839
"DEGS1" "DEGS1" 0.204668613896782
"DENND6A" "DENND6A" 0.204537956818843
"MGAT2" "MGAT2" -0.2044478993622
"AC022400.8" "AC022400.8" 0.204404555325025
"GOLGA6L4" "GOLGA6L4" -0.204266370686721
"KCNK13" "KCNK13" -0.204133446739324
"MAPRE3" "MAPRE3" 0.204129481354423
"DTD2" "DTD2" 0.204058519211626
"IER3-AS1" "IER3-AS1" -0.204029823002603
"MXD1" "MXD1" -0.204004031452825
"TMEM181" "TMEM181" 0.203908237634815
"ZFP30" "ZFP30" -0.20387063571536
"TNK2" "TNK2" -0.203818267974643
"CPNE3" "CPNE3" -0.203682023720745
"ECM1" "ECM1" -0.203593624045008
"PTAR1" "PTAR1" -0.203535790914244
"YJU2" "YJU2" 0.203369086240466
"CCDC127" "CCDC127" -0.203239976727104
"C11orf58" "C11orf58" -0.203045802915509
"EXD2" "EXD2" 0.20294483449093
"LGALS3BP" "LGALS3BP" 0.202873190275248
"SSR2" "SSR2" -0.202703567980379
"PLPP7" "PLPP7" 0.202670221341707
"THUMPD3-AS1" "THUMPD3-AS1" -0.20266736912439
"RPL7P9" "RPL7P9" 0.202627098926591
"NAGS" "NAGS" -0.202419043578433
"RFXAP" "RFXAP" 0.20240047253481
"SEPTIN7P14" "SEPTIN7P14" 0.202320762838964
"IFT81" "IFT81" -0.202200443599546
"AL121753.2" "AL121753.2" -0.202174819558441
"ZFP64" "ZFP64" -0.202160554666028
"RAB11FIP2" "RAB11FIP2" 0.202142496274506
"AC012615.6" "AC012615.6" 0.201974574904985
"SLC5A3" "SLC5A3" -0.20181069451306
"DIABLO" "DIABLO" -0.201802046216577
"DUT" "DUT" 0.201800296086317
"ACOX3" "ACOX3" -0.201740456613972
"PRXL2A" "PRXL2A" -0.20173171520436
"SLC8A1" "SLC8A1" -0.201676459174128
"HERC3" "HERC3" 0.201643080835034
"AC005046.2" "AC005046.2" -0.201504281805882
"NOL12" "NOL12" 0.20146443702111
"ORC6" "ORC6" -0.20142227543637
"HEIH" "HEIH" -0.201304881513131
"WDR3" "WDR3" -0.201235293273642
"C1S" "C1S" -0.201197499224301
"TUBB3" "TUBB3" -0.201139692212117
"DNAJC15" "DNAJC15" 0.201128339518282
"HOXA1" "HOXA1" 0.20076631142148
"COG3" "COG3" 0.200659488482674
"SMYD3" "SMYD3" 0.200612700114705
"XPO7" "XPO7" 0.200142664139543
"LYNX1" "LYNX1" 0.200086323848939
"GMFG" "GMFG" -0.200055418733431
"CLSTN1" "CLSTN1" -0.19987995964706
"KCND1" "KCND1" 0.199729384872904
"RCBTB1" "RCBTB1" -0.199681363810681
"IFFO2" "IFFO2" -0.19963415858516
"CBFB" "CBFB" -0.199542861023411
"TCF12" "TCF12" -0.199542750005503
"SCAMP1-AS1" "SCAMP1-AS1" -0.199532102268571
"AKIP1" "AKIP1" 0.199415292627885
"PSMD10" "PSMD10" 0.19937402218941
"MTMR7" "MTMR7" 0.199316236946236
"AC108749.1" "AC108749.1" -0.199264988963151
"TNFRSF12A" "TNFRSF12A" 0.199220074761562
"TFPI" "TFPI" -0.198858121291713
"SMIM11B" "SMIM11B" 0.198850811294907
"TADA2A" "TADA2A" -0.198807866646924
"GAK" "GAK" 0.198639299447991
"NUTM2B-AS1" "NUTM2B-AS1" 0.19859198929794
"RAC1" "RAC1" -0.198504377030261
"BBOF1" "BBOF1" 0.198402643640541
"AC005329.1" "AC005329.1" -0.198178086175864
"CRYGS" "CRYGS" -0.198170647151072
"AC096992.2" "AC096992.2" 0.198052414407048
"FAM50B" "FAM50B" 0.198044338136929
"TMEM59" "TMEM59" 0.198039678866979
"AC021016.2" "AC021016.2" -0.198032005954993
"PEX11G" "PEX11G" 0.198030185150971
"AC007336.2" "AC007336.2" -0.197914600978584
"SH3BP1" "SH3BP1" -0.197867115724357
"SYNRG" "SYNRG" 0.197810785189995
"EID2" "EID2" -0.197795227079837
"DHRSX" "DHRSX" 0.197669062381303
"SEC23IP" "SEC23IP" -0.197653740315511
"PLPP5" "PLPP5" -0.19758988546898
"IFT20" "IFT20" -0.197455203024895
"SGPP1" "SGPP1" -0.197419282485848
"DOCK1" "DOCK1" 0.197339727560385
"RPS17" "RPS17" 0.197175715557168
"NFYA" "NFYA" 0.197090712268598
"AP1B1" "AP1B1" 0.197026248736517
"FTH1P2" "FTH1P2" -0.196912678000273
"PIGX" "PIGX" -0.196890239397289
"LRRC25" "LRRC25" 0.196814706689181
"C1orf112" "C1orf112" -0.196629052639195
"UBE2S" "UBE2S" 0.196605760928562
"IGSF22-AS1" "IGSF22-AS1" 0.196528003469092
"FOXP1" "FOXP1" 0.196450361634852
"ZNF555" "ZNF555" 0.196198054421074
"C15orf48" "C15orf48" -0.196143804655473
"SH3RF1" "SH3RF1" -0.195979223663413
"USP38" "USP38" -0.195929526007441
"CYTH4" "CYTH4" -0.195925734828349
"NEDD9" "NEDD9" -0.195902281937796
"WDR43" "WDR43" -0.195886907652683
"FAM117A" "FAM117A" 0.195781355602085
"STK4" "STK4" -0.195612969432433
"PRPF6" "PRPF6" 0.195572428551388
"PIN4" "PIN4" -0.195513141214352
"AC020910.6" "AC020910.6" -0.195009100483812
"AC091132.3" "AC091132.3" 0.195005902660323
"CCSER2" "CCSER2" -0.194993127278035
"TNFRSF10C" "TNFRSF10C" -0.194856230905284
"SCCPDH" "SCCPDH" -0.194793554580628
"AL353807.5" "AL353807.5" -0.194736358917309
"ARC" "ARC" 0.194693442391388
"EML3" "EML3" 0.194634349834923
"PSMA3-AS1" "PSMA3-AS1" -0.194489957439182
"PDIA4" "PDIA4" 0.194460674101053
"FGD4" "FGD4" -0.194429091240224
"SIDT2" "SIDT2" -0.194415212348574
"GPR89A" "GPR89A" 0.194386898648574
"ZNF251" "ZNF251" 0.19407156695998
"SERGEF" "SERGEF" 0.19392118418039
"RECK" "RECK" -0.193918781076412
"LINC01011" "LINC01011" -0.193916628062069
"NDUFAF1" "NDUFAF1" -0.193866836809173
"IPO5P1" "IPO5P1" -0.193853756200682
"ZNF141" "ZNF141" 0.193778124351373
"FAT2" "FAT2" -0.193769394475932
"APPL2" "APPL2" 0.193605696596698
"HMGCS1" "HMGCS1" -0.193546558580392
"SETD9" "SETD9" 0.193493298643228
"SLC25A19" "SLC25A19" -0.193404320449001
"TPCN2" "TPCN2" 0.193377824860202
"ISY1-RAB43" "ISY1-RAB43" -0.193356898572749
"ZNF106" "ZNF106" 0.193302487255195
"RBM14-RBM4" "RBM14-RBM4" 0.193288913336608
"GPR35" "GPR35" 0.193216989873091
"ZNF891" "ZNF891" 0.193195659228271
"ADCK2" "ADCK2" -0.193177248256653
"TCF4" "TCF4" -0.193116053608644
"IDNK" "IDNK" 0.193073561681356
"SNAI3" "SNAI3" 0.193071135868843
"CCDC88B" "CCDC88B" 0.192995880524717
"BRD8" "BRD8" -0.192948978320947
"PGK1" "PGK1" -0.192929512562365
"RABEPK" "RABEPK" 0.192925706294242
"XRRA1" "XRRA1" -0.192882317847961
"GSPT2" "GSPT2" 0.192843991052419
"IFITM3" "IFITM3" -0.192767792382139
"MDC1" "MDC1" -0.192737051907097
"AFDN" "AFDN" 0.192660915657144
"LCAT" "LCAT" 0.192649782161593
"AC022509.2" "AC022509.2" -0.192589727045422
"QRICH1" "QRICH1" 0.19243816892307
"RASGRP3" "RASGRP3" -0.192404651456546
"FBXW2" "FBXW2" 0.192291024358196
"DDX31" "DDX31" 0.192120895722253
"SHKBP1" "SHKBP1" -0.192064102889581
"C11orf49" "C11orf49" 0.192010926224333
"MED15" "MED15" 0.191999189649728
"SMIM14" "SMIM14" -0.19186529740528
"AC074117.1" "AC074117.1" -0.191726908588845
"METTL2B" "METTL2B" -0.191712203580345
"HFE" "HFE" 0.191682715381606
"LIMK1" "LIMK1" 0.191656465887987
"VAMP8" "VAMP8" 0.191559875650999
"GINS4" "GINS4" 0.19154768461169
"SRGAP1" "SRGAP1" -0.191503668734181
"MRM3" "MRM3" 0.191485799667641
"PSMC5" "PSMC5" 0.191393665205108
"AC022400.5" "AC022400.5" -0.191360611925213
"NEK11" "NEK11" 0.19124337758103
"ARL17B" "ARL17B" 0.191162181467908
"ARHGEF12" "ARHGEF12" 0.19108683873882
"PGBD4" "PGBD4" 0.191050806554142
"PGRMC1" "PGRMC1" 0.191049605779963
"PLP2" "PLP2" 0.191043441701721
"PKD1P1" "PKD1P1" 0.191039139061348
"APEX1" "APEX1" -0.191014305842636
"ATF7" "ATF7" -0.190709843134418
"PDSS2" "PDSS2" 0.190649137336606
"ETV3" "ETV3" -0.190410743344052
"HMBS" "HMBS" 0.190195571848908
"NATD1" "NATD1" 0.19016225590422
"LRSAM1" "LRSAM1" 0.190027905218156
"ZNF132" "ZNF132" -0.190005907920631
"PELI1" "PELI1" -0.189990001145218
"UST" "UST" 0.1899820207277
"PDCD11" "PDCD11" 0.189796824424754
"TCHP" "TCHP" 0.189644607699603
"PIK3AP1" "PIK3AP1" 0.189632334887709
"SMIM3" "SMIM3" -0.189349970928425
"LINC00888" "LINC00888" -0.189340005175615
"SAP18" "SAP18" -0.189169946305681
"GOLIM4" "GOLIM4" 0.1891509227276
"KLHL24" "KLHL24" 0.189100788030827
"CISH" "CISH" -0.18894677480135
"DOCK7" "DOCK7" -0.188699785065683
"GPR156" "GPR156" 0.188698617009476
"SMAD2" "SMAD2" 0.188648886923579
"OAZ2" "OAZ2" 0.188645448237549
"SPG21" "SPG21" -0.188626094919642
"CHMP3" "CHMP3" 0.188621776926752
"ATXN7L3B" "ATXN7L3B" -0.188459594815299
"AC109587.1" "AC109587.1" 0.188237359785124
"TMEM175" "TMEM175" 0.188141929921817
"ZNF410" "ZNF410" -0.188062167075579
"GLRX3" "GLRX3" -0.188048541440335
"EPB41L4A-AS1" "EPB41L4A-AS1" 0.187880894621424
"BANF1" "BANF1" -0.187872582847557
"GOLGA8N" "GOLGA8N" 0.187823993105989
"DNM1P47" "DNM1P47" 0.187683094991986
"KATNAL2" "KATNAL2" 0.187571719646427
"HRNR" "HRNR" 0.187544840462047
"AKAP11" "AKAP11" -0.187508089436548
"MT1X" "MT1X" 0.187327265068209
"GOLM1" "GOLM1" -0.187175138945547
"ATAD2B" "ATAD2B" -0.187171745680324
"MTURN" "MTURN" 0.187104995193075
"CCM2" "CCM2" -0.187094365005967
"GLE1" "GLE1" -0.187016464523153
"TCN2" "TCN2" -0.186983627901254
"ADIRF-AS1" "ADIRF-AS1" 0.186964971204054
"CENPP" "CENPP" -0.186924291809979
"PTK2B" "PTK2B" 0.186847514990262
"RAD18" "RAD18" -0.186782010917512
"RHOG" "RHOG" 0.186756535497943
"BMF" "BMF" 0.186571544774134
"PSMB2" "PSMB2" -0.186527906714448
"UBE2L6" "UBE2L6" -0.18649095167428
"SART1" "SART1" 0.186490191269995
"MEX3B" "MEX3B" 0.186489988714565
"BCL9L" "BCL9L" 0.186470090539884
"TREM2" "TREM2" -0.186395083283673
"CPSF7" "CPSF7" 0.186349541784607
"ADCY6" "ADCY6" 0.186127934949794
"DNAAF2" "DNAAF2" 0.186070604243191
"SPIDR" "SPIDR" 0.186037359578782
"KIF3C" "KIF3C" 0.185957937932557
"DTNB" "DTNB" -0.185900589991532
"ANOS1" "ANOS1" -0.185885258874037
"TRIM26" "TRIM26" 0.185727935639638
"LINC00476" "LINC00476" 0.185717401783546
"UFD1" "UFD1" 0.185528537707468
"ZNF12" "ZNF12" -0.185220630086757
"CARNMT1" "CARNMT1" -0.185219467439124
"VEZF1" "VEZF1" 0.185190041113399
"GSDMD" "GSDMD" 0.18516644532042
"EFCAB11" "EFCAB11" -0.185087270982114
"C9orf64" "C9orf64" -0.184857365986826
"FBXW5" "FBXW5" 0.184568757631844
"SPRYD4" "SPRYD4" 0.184548737331688
"GCN1" "GCN1" 0.184352720732171
"SND1" "SND1" 0.184292440659554
"TATDN3" "TATDN3" -0.184246347778421
"AL162458.1" "AL162458.1" -0.184219622166109
"DTWD1" "DTWD1" -0.1841994661832
"SRGN" "SRGN" 0.184188496719585
"KIAA1143" "KIAA1143" -0.184156672713868
"NRP1" "NRP1" -0.18415532754171
"CFL2" "CFL2" 0.184043685419577
"STAG3" "STAG3" 0.184019736974104
"NPHP3-ACAD11" "NPHP3-ACAD11" -0.184002147550542
"AP006623.1" "AP006623.1" 0.183941517970545
"MGAT3" "MGAT3" 0.183939431354339
"AC016876.3" "AC016876.3" 0.183793349186024
"ZNF778" "ZNF778" -0.183734206763051
"ASB16" "ASB16" 0.183721196345421
"RPL12P16" "RPL12P16" 0.183707506007509
"PLIN3" "PLIN3" 0.183669642562907
"PGGHG" "PGGHG" 0.183655439258961
"RHOBTB2" "RHOBTB2" 0.183573838270991
"ZNHIT3" "ZNHIT3" 0.183469339721906
"USP36" "USP36" 0.183437130925405
"TMLHE" "TMLHE" -0.183420909181738
"ACACA" "ACACA" -0.183388206633479
"INVS" "INVS" -0.183333595852788
"TM6SF1" "TM6SF1" 0.183328142357284
"ENAH" "ENAH" 0.183233600832445
"CREB3L2" "CREB3L2" 0.183132251416442
"CEBPZOS" "CEBPZOS" -0.182984497564724
"SLC25A42" "SLC25A42" 0.182977628867032
"TGFB1" "TGFB1" -0.182905997707541
"AC012651.1" "AC012651.1" 0.182871737960827
"PGM5" "PGM5" 0.182838949675245
"HSP90AB3P" "HSP90AB3P" 0.18283071978449
"AC114296.1" "AC114296.1" 0.182803864508377
"SHOX2" "SHOX2" -0.182730118581403
"SIGLEC15" "SIGLEC15" -0.182607433894736
"MORF4L1" "MORF4L1" -0.182589463876889
"FIBP" "FIBP" -0.182417504484874
"PITHD1" "PITHD1" -0.182371623478089
"RNF103" "RNF103" -0.18231296086524
"RANBP10" "RANBP10" 0.182309547075272
"PCSK6" "PCSK6" 0.182305057412824
"AL391684.1" "AL391684.1" -0.182275248910497
"TRUB1" "TRUB1" -0.182249021474482
"ATP13A1" "ATP13A1" -0.182240364768897
"MAN1B1" "MAN1B1" 0.182225794333202
"PDE1B" "PDE1B" 0.182097398897949
"IRAK3" "IRAK3" -0.182034908068781
"CPB2-AS1" "CPB2-AS1" 0.181982953630305
"FBXO33" "FBXO33" -0.181924711013879
"AKT1S1" "AKT1S1" -0.181823094759954
"FTH1P10" "FTH1P10" 0.181753782314133
"MTRFR" "MTRFR" -0.181680289151813
"ALDH5A1" "ALDH5A1" 0.181672164940712
"AC009113.1" "AC009113.1" 0.18158259772649
"ELP1" "ELP1" -0.181460156306191
"GOLGA2P7" "GOLGA2P7" 0.181343649147974
"ADA" "ADA" -0.181336830032899
"AP003065.3" "AP003065.3" 0.181336383312006
"COL5A3" "COL5A3" 0.181284744224256
"RPL24" "RPL24" -0.181214394561663
"DNAAF9" "DNAAF9" 0.18119502168805
"PLB1" "PLB1" 0.181102363485665
"ICOS" "ICOS" -0.181039993792361
"SLC1A2" "SLC1A2" -0.180925243441038
"STARD9" "STARD9" -0.180794355783215
"PBLD" "PBLD" 0.180334157808333
"AAMP" "AAMP" -0.180312103094612
"PLEKHN1" "PLEKHN1" -0.180285411951261
"ZC3HC1" "ZC3HC1" -0.180159305870676
"NORAD" "NORAD" 0.180061010867399
"SEMA4D" "SEMA4D" -0.180046162892578
"AC009237.14" "AC009237.14" 0.180013932562379
"ST18" "ST18" -0.180013243696851
"GALC" "GALC" -0.179806876629453
"AC015813.1" "AC015813.1" 0.179803245015053
"KIAA1614" "KIAA1614" 0.17979776955321
"DPH5" "DPH5" -0.179404959637496
"ZC3H4" "ZC3H4" -0.179395545881023
"PPM1A" "PPM1A" -0.179350407343791
"SLC7A6OS" "SLC7A6OS" 0.179337163910993
"ANKZF1" "ANKZF1" 0.179330010180049
"AC006547.1" "AC006547.1" 0.179317054812336
"PSMD9" "PSMD9" 0.179282975262916
"GTDC1" "GTDC1" -0.179227640411967
"ACAD11" "ACAD11" 0.179144226839072
"SRP14-DT" "SRP14-DT" 0.17906582139625
"MIGA1" "MIGA1" -0.179040179118031
"RBMX2" "RBMX2" -0.179017444479334
"BAG4" "BAG4" -0.178761096943663
"AL445524.1" "AL445524.1" 0.178660804120967
"ALDH16A1" "ALDH16A1" 0.178641186105281
"CAVIN1" "CAVIN1" -0.178629123602698
"DCAF5" "DCAF5" 0.178578484464451
"ZNF345" "ZNF345" -0.177991755147068
"SEPTIN10" "SEPTIN10" -0.177950425597755
"RANBP9" "RANBP9" -0.177914376740205
"DUSP14" "DUSP14" -0.177907429576005
"SIPA1" "SIPA1" -0.177820637471247
"CEP97" "CEP97" -0.177757241670927
"MACROD1" "MACROD1" 0.177564970588859
"JUN" "JUN" -0.177556425931185
"SARS2" "SARS2" 0.177349893751969
"TCEAL4" "TCEAL4" 0.177330737241278
"PPFIBP2" "PPFIBP2" -0.177295628969345
"ABT1" "ABT1" 0.17728153468489
"RALGPS1" "RALGPS1" 0.177121901115184
"HLA-DPB1" "HLA-DPB1" -0.177080663456317
"HSDL1" "HSDL1" 0.177026336296994
"CSNK1D" "CSNK1D" 0.176621326520121
"BBIP1" "BBIP1" -0.176581718539941
"LIN37" "LIN37" 0.176497791563847
"RHOC" "RHOC" -0.176438660768683
"TMBIM4" "TMBIM4" 0.176436236191194
"ZNF366" "ZNF366" -0.17643340017892
"SAMD10" "SAMD10" -0.176271258031727
"RGS3" "RGS3" -0.176261305858269
"TOMM22" "TOMM22" 0.176157609761364
"ZNF740" "ZNF740" 0.175916310866409
"GSDMB" "GSDMB" 0.175909336555878
"AC068946.2" "AC068946.2" -0.175895742813025
"SLC49A4" "SLC49A4" -0.175892112859106
"FAM13A" "FAM13A" -0.175816531506433
"CTBS" "CTBS" -0.175758870583037
"DOK1" "DOK1" -0.17573861232465
"POLR1E" "POLR1E" 0.175667801166171
"TBC1D8B" "TBC1D8B" -0.175567713751758
"TSFM" "TSFM" -0.175508345313532
"SMTN" "SMTN" 0.175489517163568
"AL645933.3" "AL645933.3" -0.175479894556379
"SNX8" "SNX8" 0.175474633674805
"ABCG1" "ABCG1" 0.175353327750897
"POLG" "POLG" 0.174934347430087
"SLC39A9" "SLC39A9" -0.174856215224489
"SMARCC1" "SMARCC1" 0.174673009082497
"CCZ1B" "CCZ1B" -0.174609080437171
"MTRF1L" "MTRF1L" -0.174459961901235
"ZKSCAN8" "ZKSCAN8" 0.174443827968838
"AP001992.1" "AP001992.1" -0.174404392180642
"SLBP" "SLBP" 0.174386415756444
"PEX11A" "PEX11A" 0.174201910100058
"TSPOAP1-AS1" "TSPOAP1-AS1" -0.174200388659196
"AL589935.1" "AL589935.1" -0.174199594595825
"SIK1B" "SIK1B" -0.174154245642947
"MCCC2" "MCCC2" 0.173891170256183
"AC022007.1" "AC022007.1" 0.17382193807497
"AKAP3" "AKAP3" -0.173785611199282
"SULT1A3" "SULT1A3" -0.173712720298695
"U91328.1" "U91328.1" -0.173617678983253
"LRRC51" "LRRC51" 0.173588813763256
"ACAP2" "ACAP2" -0.173585926074485
"PHF13" "PHF13" 0.17354677298103
"CREBZF" "CREBZF" -0.173374856886298
"SNHG5" "SNHG5" 0.17331102925756
"ZBTB8A" "ZBTB8A" 0.17328447156119
"AC006128.1" "AC006128.1" -0.173197513975071
"C3AR1" "C3AR1" 0.173189779376689
"ANO10" "ANO10" -0.173151610525382
